title,address1,address2,city,state,zipcode,website,phone,tags,latitude,longitude
WREATHS AND MORE,211 EAST MAIN STREET,,EL DORADO,AR,71730,,,,33.211689,-92.662355
JENNIFERS,117 S. COURT,,MAGNOLIA,AR,71753,,,,33.272874,-93.237599
THE CLASSIC,723 BROADWAY,,SMACKOVER,AR,71762,,,,33.365224,-92.724856
MARTIN'S,914 NORTH HERVEY,,HOPE,AR,71801,,,,33.67647,-93.600994
ACCESSORY GALLERY,2020 CENTRAL AVEN,,HOT SPRINGS,AR,71901,,,,34.5,-93.05
VALLEY ROSE BOUTIQUE,3925 HWY 7 NORTH SUITE #F,,HOT SPRINGS VILLAGE,AR,71909,,,,34.640559,-93.058353
GRAND LAGNIAPPE,811 W GRAND AVE,,HOT SPRINGS,AR,71913,,,,34.50185,-93.076762
MERLE NORMAN + MORE,1424 - D AIRPORT ROAD,,HOT SPRINGS,AR,71913,,,,34.46,-93.06
THERESAS FASHIONS,"107 MOUNTAIN VIEW RD, #2",,GLENWOOD,AR,71943,,,,34.32745,-93.541064
ACE OF DIAMOND,201 W MAIN,,MURFREEBORO,AR,71958,,,,34.062509,-93.688859
ARTISTIK SALON,1102 W SOUTH STREET SUITE 13,,BENTON,AR,72015,,,,34.563533,-92.599287
MERLE NORMAN BETH TAYLOR,322 WEST CYPRESS STREET,,BRINKLEY,AR,72021,,,,34.887343,-91.195601
LEFLERS,1114 OAK STREET,,CONWAY,AR,72032,,,,35.09137,-92.414869
MARY'S BOUTIQUE,1110 OAK ST,,CONWAY,AR,72032,,,,35.091748,-92.414291
INGER'S,7644 GREERS FERRY ROAD,,GREERS FERRY,AR,72067,,,,35.578168,-92.176064
LISA'S,4555 HWY 165,,KEO,AR,72083,,,,0,0
BLUE MOOSE BOUTIQUE,13322 OLD RIVER DR.,,SCOTT,AR,72142,,,,34.674417,-92.12004
BLISS SALON & BOUTIQUE,219 W MARKET AVE.,,SEARCY,AR,72143,,,,35.249515,-91.739499
POW INC DBA BEYOND COTTON,10700 RODNEY PARHAM ROAD UNIT C-3,,LITTLE ROCK,AR,72212,,,,34.770945,-92.391485
FORSYTHE'S,11525 CANTRELL ROAD STE# 201,,LITTLE ROCK,AR,72212,,,,34.791963,-92.40133
VESTA'S BOUTIQUE,11525 CANTRELL RD #303,,LITTLE ROCK,AR,72212,,,,34.792765,-92.402839
ME & MY SISTER,321 W. MAIN ST,,BLYTHEVILLE,AR,72315,,,,35.927342,-89.906412
308,308 NORTH IZARD,,FORREST CITY,AR,72335,,,,35.011734,-90.784822
EDEN,411 UNION ST,,JONESBORO,AR,72401,,,,35.838586,-90.706009
WENFIELD'S,600 SOUTHWEST DR.,,JONESBORO,AR,72401,,,,35.815703,-90.712477
ENHANCEMENTS BOUTIQUE,1303 GRANTS ST,,JONESBERO,AR,72404,,,,35.8,-90.69
IMA'S FASHIONS INC.,309 W. GARLAND ST.,,PARAGOULD,AR,72450,,,,36.053648,-90.489003
MOSIAC BOUTIQUE,223 - A PRUETT ST,,PARAGOULD,AR,72450,,,,36.054948,-90.485996
SHEAR GLITZ,210 SOUTH PRUETT,,PARAGOULD,AR,72450,,,,36.055173,-90.486506
SOMETHING EXTRA,1370 NEELEY ST,,BATESVILLE,AR,72501,,,,35.771476,-91.63996
FASHION SAVVY,122 W. MAIN,,MOUNTAIN VIEW,AR,72560,,,,35.868485,-92.118967
CHRISTOPER'S,13 SPRING STREET,,EUREKA SPRINGS,AR,72632,,,,36.402901,-93.736803
STEP UP,327,,HUNTSVILLE,AR,72740,,,,36.11,-93.71
STEVETTE'S FINE FASHION,215 W WALNUT ST,,ROGERS,AR,72756,,,,36.333377,-94.118295
M.HILLS,717 S. ARKANSAS AVE,,RUSSELVILLE,AR,72801,,,,35.27172,-93.133693
LEANING WILLOW,1602 SR 124,,RUSSELLVILLE,AR,72802,,,,35.299861,-93.11312
FASHION BOUTIQUE,306 MAIN ST,,CLARKSVILLE,AR,72830,,,,35.471014,-93.45645
MORGAN'S FASHIONS,116 E MAIN ST.,,CLARKSVILLE,AR,72830,,,,35.471068,-93.456473
HAZEL'S HAVEN,4120 ROGERS AVE SUITE 102,,FORT SMITH,AR,72903,,,,35.368979,-94.38653
RAGS'N CALICO,1401 S. WALDRON ROAD STE #101,,FORT SMITH,AR,72903,,,,35.365384,-94.372817
ANABELLES GALLERIA,1201 NW 178TH STE. 112,,EDMOND,OK,73012,,,,35.653824,-97.532777
"JUST FOR U, INC.",104 S BROADWAY,,EDMOND,OK,73034,,,,35.653952,-97.481016
SIMPLY SILVER DBA:SIMPLY SASSY APPAREL,2812 BERRYWOOD CIRCLE,,EDMOND,OK,73034,,,,35.674874,-97.443073
COCOBELLAS,105 SOUTH BICKFORD,,EL RENO,OK,73036,,,,35.532897,-97.953448
SHOE BAZAAR,704 S BROADWAY ST.,,MARLOW,OK,73055,,,,34.640176,-97.957476
MEL'S KLOSET,2109 W. MAIN,,NORMAN,OK,73069,,,,35.218549,-97.475882
JUBILE MARKET,900 BELMAR BLVD,,NORMAN,OK,73071,,,,35.294819,-97.428459
ANITAS ACCESS & GIFTS,3400 GLISTEN ST,,NORMAN,OK,73072,,,,35.25911,-97.497507
THIRD AND BROADWAY,900 WEST THIRD,,SULPHUR,OK,73086,,,,34.50668,-96.971444
THE KLOSET CORP.,208 WEST MAIN STREET,,WEATHERFORD,OK,73096,,,,35.525742,-98.705638
KATHY'S ON PASEO,2909 N. PASEO,,OKLAHOMA CITY,OK,73103,,,,35.4987,-97.522246
SUZANNE'S LINEN CLOSET,7632 NORTH WESTERN AVE.,,OKLAHOMA CITY,OK,73116,,,,35.538605,-97.528971
NANCY FARHA'S,9205 NORTH PENNSYLVANIA AVE.,,OKLAHOMA CITY,OK,73120,,,,35.563845,-97.549249
CLOVERLEAF BOUTIQUE INC.,3218 W. BROADWAY,,ARDMORE,OK,73401,,,,34.171922,-97.171731
MARIA'S GARDEN,112 WHEELER ST. SW,,ARDMORE,OK,73401,,,,34.173894,-97.141133
PRAIRIE ROSE BOUTIQUE,826 E. MAIN,,DUNCAN,OK,73533,,,,34.500763,-97.942203
THE SWANKY EDGE,119 BLUE RIDGE DR.,,ELK CITY,OK,73644,,,,35.38333,-99.40405
THE VOGUE BOUTIQUE,109 N MAIN ST.,,ELK CITY,OK,73644,,,,35.411034,-99.405149
SMITH & AUSTIN OKIE TRADING POST,809 N SHEB WOOLEY,,ERIK,OK,73645,,,,35.21767,-99.866594
DARLYNE'S DESIGNS,112 SO. BROADWAY,,TALOGA,OK,73667,,,,36.04,-98.97
FOR YOU,212 W RANDOLPH AVE,,ENID,OK,73701,,,,36.398179,-97.880543
TUMBLEWEED CREEK COTTAGE,112 N. INDEPENDENCE,,ENID,OK,73701,,,,36.397177,-97.880336
CREATIVE STRANDS SALON & BOUTIQUE,2302 W. WILLOW RD. STE B,,ENID,OK,73703,,,,36.42322,-97.927491
PEARL JUNKIE LLC.,1305 INDIAN DR.,,ENID,OK,73703,,,,36.386042,-97.89374
"RAZZMATAZZ LLC. (ERID, OK)",3206 REDBRID LANE,,ERID,OK,73703,,,,0,0
LA DEE DA,403 COLLEGE AVE,,ALVA,OK,73717,,,,36.804802,-98.666806
SHINNY PENNY,220 N. MAIN STREET,,KINGFISHER,OK,73750,,,,35.862747,-97.933057
MAXINE'S,802 MAIN STREET,,WOODWARD,OK,73801,,,,36.436344,-99.389567
WOODEN HANGER (PEGGYS),908 MAIN,,WOODWARD,OK,73801,,,,36.436346,-99.391168
DEALS A DAZZLE,501 N. MAIN,,SHATTUCK,OK,73858,,,,36.269639,-99.881325
THE FIXY FARMHOUSE,131 MAPLE DRIVE,,SHATTUCK,OK,73858,,,,36.262747,-99.883684
THE DISTRICT ON MAIN,406 W. WILL ROGERS BLVD,,CLAREMORE,OK,74017,,,,36.312102,-95.613961
ELIZABETH'S INC.,236 S. KNOBLOCK ST.,,STILLWATER,OK,74075,,,,36.119192,-97.065824
UNIVERSITY STORE OKLAHOMA STATE,120 STUDENT UNION,,STILLWATER,OK,74078,,,,36.12,-97.07
JULES BOUTIQUE,525 SOUTH MAIN ST. SUITE 104,,TULSA,OK,74103,,,,36.15089,-95.989336
RIBBONS ON PEORIA,3525 S. PEORIA,,TULSA,OK,74105,,,,36.114082,-95.975761
THE SNOW GOOSE,1814 UTICA SQUARE,,TULSA,OK,74114,,,,36.060391,-95.966055
SUBURBAN REVIVAL BOUTIQUE,9725 E 15TH ST.,,TULSA,OK,74128,,,,36.140772,-95.864851
"NAME BRANDS, INC",7215 S. MEMORIAL,,TULSA,OK,74133,,,,36.058958,-95.884686
CLOSET FOX LLC,10032 S SHERIDAN ROAD SUITE H2A,,TULSA,OK,74133,,,,36.180375,-95.904585
LYNETTES,8222 EAST 103RD STREET #22,,TULSA,OK,74133,,,,36.013737,-95.884864
URBAN COUTURE,7890 E 106TH PLACE SUITE# V-12,,TULSA,OK,74133,,,,36.009648,-95.880234
ZELLA'S,6967 S. LEWIS AVE.,,TULSA,OK,74136,,,,36.062312,-95.957864
COMPLIMENTS,8931 S YALE AVE SUITE J,,TULSA,OK,74137,,,,36.033117,-95.921151
DRYSDALES,3220 S. MEMORIAL DR,,TULSA,OK,74145,,,,36.108432,-95.88666
BELLA MEA'S,1601 E. OKMULGEE AVE.,,MUSKOGEE,OK,74403,,,,35.740911,-95.351142
NINE EAST BOUTIQUE,123 SELMON RD,,EUFAULA,OK,74432,,,,35.287338,-95.583178
JUNIES CLOSET,110 N. MUSKOGEE AVE,,TAHLEQUAH,OK,74464,,,,35.913708,-94.970668
THE BAG LADY,205 E. GRAND AVE.,,PONCA CITY,OK,74601,,,,36.70403,-97.082096
ARTISAN SALON,630 EAST 14TH STREET,,ADA,OK,74820,,,,34.771494,-96.670238
EMERALD DESIGN,211 W. KINGS ROAD,,ADA,OK,74820,,,,34.759104,-96.681824
SERENDIPITY ON MAIN,116 W. MAIN,,ADA,OK,74820,,,,34.778714,-96.688135
"COUNTRY CASUALS (CHANDLER, OK)",919 MANVEL AVE,,CHANDLER,OK,74834,,,,35.700801,-96.881147
PURPLE PLUME,225 DEWEY AVENUE,,POTEAU,OK,74953,,,,35.052059,-94.621502
MOTHERS TOP DRAWER,945 REDWING DR.,,COPPELL,TX,75019,,,,32.958438,-96.962321
CIRCA 2000 FINE APPAREL,"7301 LONE STAR DRIVE, A115",,PLANO,TX,75024,,,,0,0
JONI'S BOUTIQUE,7300 LONE STAR DR. SUITE C-115,,PLANO,TX,75024,,,,33.08,-96.82
MAINSTREAM BOUTIQUE (FRISCO),6959 LEBANON RD. SUITE 122,,FRISCO,TX,75034,,,,33.121744,-96.824711
"PAPPAGALLO-CLASSIQUES (FRISCO, TX)",6959 LEBANNON ROAD SUITE#118,,FRISCO,TX,75034,,,,0,0
PRIMROSE,549 CROWN OF GOLD,,LEWISVILLE,TX,75056,,,,33.043135,-96.902516
CYNTHIA ELLIOT BOUTIQUE,107 EAST VIRGINIA,,MC KINNEY,TX,75069,,,,33.198191,-96.615506
BRIGHTSIDE BOUTIQUE,1400 SHOAL CREEK # 150,,HIGHLAND VILLAGE,TX,75077,,,,33.07,-97.09
BELLAS HOUSE,206 E RUSK STREET,,ROCKWALL,TX,75087,,,,32.930909,-96.459182
SANDI'S BOUTIQUE,115 SOUTH TRAVIS  #A10,,SHERMAN,TX,75090,,,,33.63603,-96.60875
TRENDZ N TRADITIONS,113 N BALLAN AVE.,,WYLIE,TX,75098,,,,33.01,-96.57
HOUSTON STREET OUTFITTERS,208 HOUSTON STREET,,CEDAR HILL,TX,75104,,,,32.588441,-96.956577
VIRGINIA'S BTQ,305 W. F.M 1382 STE# 208,,CEDAR HILL,TX,75104,,,,32.602567,-96.942134
CASSADY'S,800 N BEATON ST,,CORSICANA,TX,75110,,,,32.100406,-96.468467
LAKESIDE ALLURE RW,467 RIDGE POINT DR.,,HEATH,TX,75126,,,,32.832394,-96.453224
DAISY'S,105 W. MULBERRY,,KAUFMAN,TX,75142,,,,32.588801,-96.309392
PAM PETERSON,103 YORKSHIRE CT,,WAKAHACHIE,TX,75165,,,,29.676596,-95.119937
ANGIE CORSON COLLECTION,4432 SAN CARLOS,,DALLAS,TX,75205,,,,32.839019,-96.812833
CHRISTY M BOUTIQUE,6700 SNIDER PLAZA,,DALLAS,TX,75205,,,,32.847727,-96.787498
DOTTI ACCESORIES,2050 N STEMMONS #WIC 7107,,DALLAS,TX,75207,,,,32.789159,-96.821702
FRONT DOOR FASHION,2119 Farrington Street,,DALLAS,Texas,75207,,(469) 351-7144,,32.796663,-96.83014
MDC GIFT SHOPS,2201 STEMMONS FWY.,,DALLAS,TX,75207,,,,32.800065,-96.831193
INDIGO 1745,370 W 7TH,,DALLAS,TX,75208,,,,32.7487,-96.827962
IVY JANE DBA: COUSIN EARL,1050 N. CLINTON,,DALLAS,TX,75208,,,,32.757171,-96.841136
MARY BETH,4719 W. LOVERS LANE,,DALLAS,TX,75209,,,,32.851531,-96.828066
CANAL CLOTHING,6465 E. MOCKINGBIRD LANE,,DALLAS,TX,75214,,,,32.837608,-96.751386
MELVILLE THOMAS DBA MEL CREWS,8316 PRESTON CTR. PLAZA,,DALLAS,TX,75225,,,,32.863933,-96.802584
THE STORE IN LAKE HIGHLANDS,10233 E. NORTHWEST HWY #410,,DALLAS,TX,75238,,,,32.864922,-96.709402
BONEASH BOUTIQUE,17168 CLUB HILL DR.,,DALLAS,TX,75248,,,,32.982364,-96.814496
KASSEIGH'S,118 W. 2ND ST,,MT. PLEASANT,TX,75455,,,,33.157853,-94.969088
LOU NELL FASHION,122 LEE STREET,,SULPHUR SPRINGS,TX,75482,,,,33.118772,-95.59786
FAN FARE GIFT & COLLECTIBLES,2315 RICHMOND RD STE 95,,TEXARKANA,TX,75503,,,,33.453017,-94.08698
FLANAGAN'S SHENANIGANS APPAREL & GIFTS,4026 SUMMERHILL RD.,,TEXARKANA,TX,75503,,,,33.455364,-94.064802
HINE'S & HINES DBA GAYLE'S,4059 SUMMERHILL SG.,,TEXARKANA,TX,75503,,,,33.456042,-94.06398
LABELS BOUTIQUE,2801 ROBIN LN.,,TEXARKANA,TX,75503,,,,33.46127,-94.090874
MORGAN ABBIGAIL,1505 JUDSON RD.,,LONGVIEW,TX,75601,,,,32.519435,-94.742006
SPORT SHOP,901 PANOLA,,LONGVIEW,TX,75604,,,,32.517307,-94.764934
BARRONS,405 LOOP 281 W,,LONGVIEW,TX,75605,,,,32.542219,-94.75627
LA PROMENADE,303 W LOOP 281 STE#105,,LONGVIEW,TX,75605,,,,32.542723,-94.751938
SOMETHING SPECIAL (DAINGERFIELD),111 COFFEY,,DAINGERFIELD,TX,75638,,,,33.032335,-94.722285
B.J. TAYLOR & CO.,117 E. MAIN STREET,,HENDERSON,TX,75652,,,,32.153525,-94.798661
FOX III SALON & SPA,119 S. MARSHALL,,HENDERSON,TX,75652,,,,32.152043,-94.797646
KIMBOZE BOUTIQUE,400 N. MAIN,,LONE STAR,TX,75668,,,,32.946247,-94.710875
DEBORAH'S BTQ,100 W GRAND AVE SUITE A,,MARSHALL,TX,75670,,,,32.548096,-94.367631
AMY B'S (AMY S. BARBER),1512 WAVERLY STREET,,TYLER,TX,75701,,,,32.312412,-95.283148
THE POTPOURRI HOUSE,3320 TROUP HWY #300,,TYLER,TX,75701,,,,32.312486,-95.272733
KATHY'S BTQ,122 N PALESTINE ST,,ATHENS,TX,75751,,,,32.205396,-95.853737
CRISTENS,110 N HOUSTON ST,,BULLARD,TX,75757,,,,32.140218,-95.321243
GAUDY COUTURE INC,17968 FM 2493,,FLINT,TX,75762,,,,32.220127,-95.351146
VILLAGE SHOP,401 S. MAIN STREET,,QUITMAN,TX,75783,,,,32.794073,-95.451736
RENEES AT THE RED DOOR,1318 LUFKIN AVE,,LUFKIN,TX,75901,,,,31.336313,-94.714865
THE HAUTE SPOT,5102 DEERWOOD PARK DR.,,ARLINGTON,TX,76017,,,,32.664115,-97.149395
EYE CANDIE BOUTIQUE,1132 CLAIREMONT LANE,,BURLESON,TX,76028,,,,32.550474,-97.355691
THE CASTLE COLLECTION,137 S. RIDGEWAY,,CLEBURNE,TX,76033,,,,32.339572,-97.407284
MACHELLE'S,5611 COLLEYVILLE BLVD. #200,,COLLEYVILLE,TX,76034,,,,32.890327,-97.146349
"JEANS CROSSING, INC.",1442 E HWY 377,,GRANBURY,TX,76048,,,,32.436106,-97.77011
OOH LA LA,408 S. MAIN ST,,GRAPEVINE,TX,76051,,,,32.937331,-97.078652
ASHLIN'S LTD.,413 S. MAIN ST.,,GRAPEVINE,TX,76051,,,,32.937255,-97.07813
JANE ABBY BOUTIQUE,2102 CR-304,,RAINBOW,TX,76077,,,,32.289744,-97.713526
TRULY TRENDY,1713 BETHAL RD.,,WEATHERFORD,TX,76086,,,,32.73,-97.79
TESKEY'S,3001 W. INTERSTATE 20 SUITE B,,WEATHER,TX,76087,,,,31.573291,-102.952232
TRULY TRENDY BOUTIQUE,801 I-20 WEST,,WEATHERFORD,TX,76087,,,,32.726913,-97.812776
ROPER APPAREL,4528 HARTWOOD DR,,FORT WORTH,TX,76109,,,,32.708372,-97.386956
"CBZ, LLC.",3200 W BOLT ST,,FORT WORTH,TX,76110,,,,32.688511,-97.340108
CHIMPS,6408 FERSHAW PL.,,FORTH WORTH,TX,76116,,,,32.709061,-97.421088
BELLE ROSE,204 N MASON ST,,BOWIE,TX,76230,,,,33.559295,-97.848763
BEACHY BOUTIQUE,6562 FM 902,,LAKEKIOWA,TX,76240,,,,33.56029,-96.959712
HOBIE'S FASHION APPAREL,1301 E. HWY 82,,NOCONA,TX,76255,,,,33.79,-97.73
MIK'S RB & KIT INC.,2302 BROOK AVE.,,WICHITA FALLS,TX,76301,,,,33.890806,-98.504014
SERENITY SALON,4722 KEMP BLVD,,WICHITA FALLS,TX,76308,,,,33.878889,-98.529235
HARVEST DRUG & GIFT,4426 KELL BLVD,,WICHITA FALLS,TX,76309,,,,33.877017,-98.557144
THE SPOTTED ZEBRA,604 CONRAD HILTON,,CISCO,TX,76437,,,,32.389424,-98.980338
BOAZ DEPT. STORE,507 ELM,,GRAHAM,TX,76450,,,,33.106561,-98.589249
BLUE STAR,112 S. PECAN,,HICO,TX,76457,,,,31.95,-98.03
"THREE GIRLS & THREAD, LLC. DBA:ZOOTY'S",3606 OAKWOOD COURT,,TEMPLE,TX,76504,,,,31.110109,-97.378645
"COCHRAN, BLAIR, & POTTS",221 EAST CENTRAL AVE.,,BELTON,TX,76513,,,,31.055604,-97.46215
THE BEE HIVE,2217 MAIN ST.,,GATESVILLE,TX,76528,,,,31.43506,-97.732695
MEREDITH KATE,415 PR 1400 W,,MORGAN,TX,76671,,,,31.95,-97.48
THE VILLAGE SHOP,111 E. OAK,,WEST,TX,76691,,,,31.802561,-97.092134
THE FINDERY,501 S. 8TH ST.,,WACO,TX,76706,,,,31.546557,-97.124979
GLAMOUR SHOP,405-411 CENTER AVE,,BROWNWOOD,TX,76801,,,,31.714597,-98.989423
MERLE NORMAN STUDIO & BOUTIQUE,6051 FM 2632,,BROWNWOOD,TX,76801,,,,31.795644,-99.056347
CHANDELIER RANCH,704 HUTCHINS AVE,,BALLINGER,TX,76821,,,,31.745674,-99.960856
AMAYESN DESIGNS,215 COMMERCIAL AVE.,,COLEMAN,TX,76834,,,,31.809307,-99.422568
SIMPLY GENERATIONS,911 MAIN STREET,,JUNCTION,TX,76849,,,,30.489013,-99.770666
GRIGSBYS BOUTIQUE,2019 KNICKERBOCKER RD,,SAN ANGELO,TX,76904,,,,31.427263,-100.460692
THE TURNER COLLECTION,1821 KNICKERBOCKER RD. SUITE D,,SAN ANGELO,TX,76904,,,,31.427811,-100.45846
"ARMER & ANDI'S, LLC",340 PR 3341,,SONORA,TX,76950,,,,30.58,-100.65
LOOP SHOES,2427 RICE BLVD,,HOUSTON,TX,77005,,,,29.717469,-95.415343
JUBILEE INC,325 WEST 19TH ST,,HOUSTON,TX,77008,,,,29.81,-95.43
PEARLAND,16326 LAKEVIEW DRIVE,,JERSEY VILLAGE,TX,77040,,,,29.883831,-95.569161
MARK ALLEN DBA CARUGGIS,1121 UPTOWN PARK BLVD SUITE 07,,HOUSTON,TX,77056,,,,29.7572519,"-95.4588674,17"
KEL INC. DBA:DIMENSIONS IN FASHION,6100 WESTHEIMER,,HOUSTON,TX,77057,,,,29.738707,-95.490421
SCRUPLES,5446 FM 1960 RD,,HOUSTON,TX,77069,,,,30.021467,-95.441631
GUMBO INC. DBA:IT'S ALL ABOUT YOU,14072 MEMORIAL DR.,,HOUSTON,TX,77079,,,,29.770614,-95.590999
VICKIE LYNN'S LLC.,8525 JCKRABBIT RD. SUITE N,,HOUSTON,TX,77095,,,,29.903968,-95.54617
"HELLO BEAUTIFUL BOUTIQUE (CONROE, TX)",3915 W. DAVIS ST. STE#230,,CONROE,TX,77304,,,,30.321565,-95.486811
WEAR US OUT,4892 WEST DAVIS,,CONROE,TX,77304,,,,30.321787,-95.487323
BIRDIES CHIC BOUTIQUE LLC,1580-A KINGWOOD DRIVE,,KINGWOOD,TX,77339,,,,30.07,-95.21
MCADAMS DRY GOODS,2121 AVE P,,HUNTSVILLE,TX,77340,,,,30.710636,-95.55715
"DRAGONFLY BOUTIQUE (HUMBLE, TX)",19250 W LAKE HOUSTON PARKWAY SUITE J,,HUMBLE,TX,77346,,,,30.000561,-95.161203
OUTBACK WESTERN WEAR LLC,30405 DOBBIN HUFSMITH RD,,MAGNOLIA,TX,77354,,,,30.188319,-95.637943
HOTZIE TOTSIE BTQ.,308 CAROLINE ST.,,MONTGOMERY,TX,77356,,,,30.37,-95.62
THE BLVD DBA:BLVD 346,25241 FM 2978,,TOMBALL,TX,77375,,,,30.133288,-95.596386
MAINSTREAM BOUTIQUE - SPRING,6392 LOUETTA ROAD,,SPRING,TX,77379,,,,30.027673,-95.51174
MARTA'S INC.,4775 W. PANTHER CREEK DR. #210,,THE WOODLANDS,TX,77381,,,,30.167952,-95.503956
MAINSTREAM BOUTIQUE (THE WOODLANDS),3091 COLLEGE PARK DR. #193,,THE WOODLANDS,TX,77384,,,,30.205176,-95.463453
INITIALLY YOURS,15411 PRADE RANCH LN.,,CYPRESS,TX,77429,,,,30.001816,-95.643388
SIMPLY KINSEY,26410 COTTAGE CYPRESS LN.,,CYPRESS,TX,77433,,,,29.949731,-95.70566
MOSAIC BOUTIQE TEXAS,8504 FM 359,,FULSHEAR,TX,77441,,,,29.690598,-95.900073
BLISS,124 MAIN ST,,SEALY,TX,77474,,,,29.780934,-96.155992
JOANNS SHOP FOR PAPAGALLO,12919 SOUTHWEST FWY SUITE #110,,STAFFORD,TX,77477,,,,29.631724,-95.588064
WELLS FLORIST NURSERY,18932 HWY 35,,SWEENY,TX,77480,,,,29.04,-95.7
J BARTON CLOTHIERS,23501 CINCO RANCH BLVD #B120,,KATY,TX,77494,,,,29.742337,-95.77597
MIMOSA ROSE,6734 WESTHEIMER LAKES N DRIVE #104,,KATY,TX,77494,,,,29.696719,-95.836363
"FOUR SEASONS (DICKINSON, TX)",1705 FM 517 RD E,,DICKINSON,TX,77539,,,,29.438362,-95.10891
HEAD TO FOOTSIES,2211 STRAND ST,,GALVESTON,TX,77550,,,,29.29,-94.79
VESSEL & THREADS,3215 WOODWIND DRIVE.,,MONTGOMERY,TX,77556,,,,30.393194,-95.610663
FIERCE FASHION BOUTIQUE,401 BRADFORD AVE SUITE C,,KEMAH,TX,77565,,,,29.545434,-95.018392
ELAINES FASHIONS,107 WEST WAY SUITE 3,,LAKE JACKSON,TX,77566,,,,29.042781,-95.451408
QUEENS ATTIC,15029 DELANEY RD,,LA MARQUE,TX,77568,,,,29.36,-94.98
THE CLOTHES HORSE,809 EAST MAIN ST,,LEAGUE CITY,TX,77573,,,,29.512022,-95.088632
WINS-WALKER DBA:GINGER SNAPS,2318 BULLHEAD DR.,,LEAGUE CITY,TX,77573,,,,29.475409,-95.11885
ALL ABOUT YOU,PO BOX 1554,,MONT BELVIEU,TX,77580,,,,29.848405,-94.890932
MAINSTREAM BOUTIQUE (PEARLAND),2705 EAST BROADWAY,,PEARLAND,TX,77581,,,,29.554104,-95.258958
COWGIRL DIVAS BOUTIQUE,5516 HWY 563,,WALLISVILLE,TX,77597,,,,29.837683,-94.692619
"LA DE DA (WEBSTER, TX)",599 WEST BAY AREA BLVD.,,WEBSTER,TX,77598,,,,29.551905,-95.125013
COTERIE BOUTIQUE,4114 LAKE ATLAS DR. STE. 130,,BRYAN,TX,77807,,,,30.63,-96.38
TRES CHIC BOUTIQUE (BRENHAM),201 EAST MAIN ST.,,BRENHAM,TX,77833,,,,30.167665,-96.397287
TRES CHIC BOUTIQUE (COLLEGE STATION),900 HARVEY ROAD STE 13,,COLLEGE STATION,TX,77840,,,,30.622813,-96.309497
FOSTER CREEK STATION,504 E. CRESTWOOD,,VICTORIA,TX,77901,,,,28.828459,-97.000415
THE PALM TREE,6322 N NAVARRO,,VICTORIA,TX,77904,,,,28.842993,-97.000446
BE.,222 N ESPLANADO,,CUERO,TX,77954,,,,29.091534,-97.291169
RENDEZVOUS,1303 N ESPLANADE ST,,CUERO,TX,77954,,,,29.102019,-97.28569
CHRISTY'S BOUTIQUE,101 SOUTH MAIN STREET SUITE B,,BOERNE,TX,78006,,,,29.793905,-98.731471
CELESTE,140 SOUTH MAIN ST,,BOERNE,TX,78006,,,,29.793327,-98.731779
TRADITIONS AT THE DEPOT,518 S. MAIN STREET,,BOERNE,TX,78006,,,,29.788699,-98.729463
TRYST SALON & BOUTIQUE,604 RIVER RD,,BOERNE,TX,78006,,,,29.789895,-98.723588
CELIA'S CLOSET & MERLE NORMAN,221 THOMPSON DRIVE,,KERRVILLE,TX,78028,,,,30.045744,-99.147755
CHOICES & MORE,19851 STATE HWY 46 # 104,,SPRING BRANCH,TX,78070,,,,29.797107,-98.414778
BELLAS COTTAGE INC.,109 S. KATHLEEN,,BEEVILLE,TX,78102,,,,28.406599,-97.736738
A SHOP AROUND THE CORNER,125 S BUSINESS 35,,NEW BRAUNFELS,TX,78130,,,,29.693117,-98.113455
DANCING PONY,249 W SAN ANTONIO,,NEW BRAUNFELS,TX,78130,,,,29.701356,-98.125793
GRUENE WITH ENVY,1706 HUNTER RD.,,NEW BRAUNFELS,TX,78130,,,,29.739514,-98.102461
RAINE HILLS,2248 COTTON BLVD.,,NEW BAUNFELS,TX,78130,,,,29.730823,-98.100549
RETREAT DAY SPA & BOUTIQUE,245 S. UNION,,NEW BRAUNFELS,TX,78130,,,,29.708859,-98.11855
SOMETHING BEAUTIFUL,322 W. SAN ANTONIO ST,,NEW BRAUNFELS,TX,78130,,,,29.700857,-98.126908
"QUEENIE & CO,.",1821 EASTWOOD DR.,,SEQUIN,TX,78155,,,,29.563478,-97.930562
"GROVE HILL, LTD.",355 E. BASSE RD.,,SAN ANTONIO,TX,78209,,,,29.49739,-98.47851
IVA STYLE,6812 N. VANDIVER RD.,,SAN ANTONIO,TX,78209,,,,29.492892,-98.441541
TACKLE BOX OUTFITTERS,6330 N. NEW BRAUNFELS,,SAN ANTONIO,TX,78209,,,,29.487841,-98.458785
"JULIAN GOLD, LTD.",4109 MCCULLOUGH AVE.,,SAN ANTONIO,TX,78212,,,,29.468349,-98.492174
"KATHLEEN SOMMERS, INC.",2417 N MAIN AVE.,,SAN ANTONIO,TX,78212,,,,29.452713,-98.4943
PINKY'S BOUTIQUE,4215 MCCULLOUGH AVE,,SAN ANTONIO,TX,78212,,,,29.470809,-98.491741
GENERAL STORE AND LEATHER GOODS MGMT,DBA BIRKENSTOCK GENERAL STORE,,SAN ANTONIO,TX,78230,,,,29.494051,-98.628209
CAROLINA REYES,23015 STEEPLE BLUFF,,SAN ANTONIO,TX,78256,,,,29.657719,-98.629306
